id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work,abstract
10.1086/231322,10.1086/231322,French Intellectual Nobility: Institutional and Symbolic Transformations in the Post-Sartrian Era by Niilo Kauppi,Charles Lemert,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1108-1110,The University of Chicago Press,fla,,
10.1086/231151,10.1086/231151,Contested Meanings: The Construction of Alcohol Problems by Joseph R. Gusfield,Joel Best,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1760-1762,The University of Chicago Press,fla,,
10.2307/2773616,10.2307/2773616,Reflections on Business,Paul F. Lazarsfeld,American Journal of Sociology,65,1,1959-07-01T00:00:00Z,pp. 1-31,The University of Chicago Press,fla,,"Sociologists studying economic institutions have been interested mainly in the relations between the factory worker and his immediate supperior. Other social aspects of economic institutions have been neglected, although they provide sociological data and problems. This survey illustrates that studies of buying behavior contribute to an understanding of social stratification, reference groups, and, in general, the relation between individual disposition and social environment. A paradigm for the empirical study of action derived from the decisions of consumers is applicable to business managers. Here the available literature is mainly suggestion for further research."
10.1086/231307,10.1086/231307,Congregation and Community by Nancy Tatom Ammerman,Rhys H. Williams,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1081-1083,The University of Chicago Press,fla,,
10.2307/2775972,10.2307/2775972,Behavior Rhythms in Mental Hospitals,Murray Melbin,American Journal of Sociology,74,6,1969-05-01T00:00:00Z,pp. 650-665,The University of Chicago Press,fla,,"Patients in a small private mental hospital behave crazily much more often on weekdays than they do on evenings or weekends. They also show disturbance on evenings and weekends, but during these periods such upsets are very likely to be normal in form. This alternating timetable does not occur in a large state hospital. The difference is accounted for by the weekday presence, in the private hospital, of professional treatment personnel and clinical trainess who are receptive to the revelation of symptoms and react with interest and tolerance. The same process that leads to disapearance of symptoms upon administering a placebo may lead to their emergence if the therapeutic regime promotes it. The finding is additional evidence that the immediate environment influences behavior once thought to be due soley to individuals' internal processes."
10.1086/231169,10.1086/231169,Possible Worlds: The Social Dynamic of Virtual Reality Technologyby Ralph Schroeder,Ken Hillis,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1795-1796,The University of Chicago Press,fla,,
10.1086/231338,10.1086/231338,Life Lines: Community  Family  and Assimilation among Asian Indian Immigrants by Jean Bacon,Nazli Kibria,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1140-1141,The University of Chicago Press,fla,,
10.1086/231345,10.1086/231345,White Lies: Race  Class  Gender  and Sexuality in White Supremacist Discourse by Jessie Daniels,Noel A. Cazenave,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1153-1154,The University of Chicago Press,fla,,
10.1086/231331,10.1086/231331,Heroic Defeats: The Politics of Job Loss by Miriam Golden,Chris Tilly,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1127-1129,The University of Chicago Press,fla,,
10.2307/2782630,10.2307/2782630,Patron-Client Ties  State Centralization  and the Whiskey Rebellion,Roger V. Gould,American Journal of Sociology,102,2,1996-09-01T00:00:00Z,pp. 400-429,The University of Chicago Press,fla,,"Patronage is recognized in the literature on state formation as a tool used to co-opt elite adversaries. But the focus on economic bases of elite opposition has obscured a second issue: co-optation benefits some elites at the expense of those who occupy disadvantaged positions in local patronage networks, inclining the latter to resist. This mechanism accounts for patterns of elite participation in the Whiskey Rebellion of 1794, a mass mobilization against state building in the postrevolutionary United States. Elites without patronage ties, and those whose clienteles overlapped with those of federal officers, were more likely to mobilize against the state."
10.2307/2767806,10.2307/2767806,A Note on the Implications of Psychiatry  the Study of Interpersonal Relations  for Investigations in the Social Sciences,Harry Stack Sullivan,American Journal of Sociology,42,6,1937-05-01T00:00:00Z,pp. 848-861,The University of Chicago Press,fla,,"The collection of data in social science inquiries is specifically complicated by certain factors inhering in the personality of personality of the investigator. These factors are identical with a major preoccupation of the psychiatrist. This article undertakes to indicate the character of these complicating factors, their effects on inquiry, and the path along which their influence may be minimized or removed."
10.2307/2781191,10.2307/2781191,A Theory of Structure: Duality  Agency  and Transformation,William H. Sewell AND Jr.,American Journal of Sociology,98,1,1992-07-01T00:00:00Z,pp. 1-29,The University of Chicago Press,fla,,"Structure is one of the most important, elusive, and undertheorized concepts in the social sciences. Setting out from a critique and reformulation of Anthony Giddens's notion of the duality of structure and Pierre Boundieu's notion of habitus, this article attempts to develop a theory of structure that restores human agency to social actors, builds the possibility of change into the concept of structure, and overcomes the divide between semiotic and materialist vision of structure."
10.1086/231306,10.1086/231306,Rational Choice Theory and Religion: Summary and Assessment  edited by Lawrence A. Young,John R. Hall,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1078-1080,The University of Chicago Press,fla,,
10.2307/2763423,10.2307/2763423,Social Control of the Domestic Relations,George Elliott Howard,American Journal of Sociology,16,6,1911-05-01T00:00:00Z,pp. 805-817,The University of Chicago Press,fla,,
10.2307/2774361,10.2307/2774361,Parental Role Differentiation,Philip E. Slater,American Journal of Sociology,67,3,1961-11-01T00:00:00Z,pp. 296-311,The University of Chicago Press,fla,,"Parson's theory of differentiation in the nuclear family is questioned with regard to the universality of parental role differentation along an ""instrumental expressive axis,"" and the effect of such differentiation upon the child's identification with the parent of the same sex and upon his personality development. Marked parental role differentation in our own society is usually dysfunctional, because of absence of the stable extra-familial social context which is often found in other societies and which obviates the necessity of intensive internalization of parental values."
10.1086/231157,10.1086/231157,Intellectuals and Public Life: Between Radicalism and Reform edited by Leon Fink  Stephen T. Leonard  and Donald M. Reid,Michael D. Kennedy,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1771-1773,The University of Chicago Press,fla,,
10.2307/2776608,10.2307/2776608,Cultural Contradictions and Sex Roles: The Masculine Case,Mirra Komarovsky,American Journal of Sociology,78,4,1973-01-01T00:00:00Z,pp. 873-884,The University of Chicago Press,fla,,"Role conflicts in women have been amply documented in numerous studies. The purpose of this study of a random sample of male seniors in an Ivy League college was to ascertain wheter recent social changes and consequent malintegration with regard to sex roles have created stressful repercussions for men as well as for women. It was hypothesized that male seniors would suffer from socially structured scarcity of resources for living up to the norm of masculine intellectual superiority in their relationships with female friends who are also college students of nearly the same age. This hypothesis was confirmed for one-third of the sample. An explanation for the adjustment of the majority is supported by data from the study. The male attitudes toward their future marital roles are replete with inconsistencies. Underlying the inconsistencies are some basic conflicts of interests and of norms. Much of the ideology wich buttressed the traditional sex role differentiations in marriage has been undermined, but the belief that the husband must be the superior achiever in the occupational world and the wife the caretaker of young children, is still deeply rooted."
10.1086/231156,10.1086/231156,Why the Wealthy Give: The Culture of Elite Philanthropy by Francie Ostrower,Paul G. Schervish,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1770-1771,The University of Chicago Press,fla,,
10.2307/2777640,10.2307/2777640,Modernization and Mobility Into the Patrimonial Medical Elite in Thailand,William Edgar Maxwell,American Journal of Sociology,81,3,1975-11-01T00:00:00Z,pp. 465-490,The University of Chicago Press,fla,,"As a patrimonial society Thailand is useful for comparing Marxist, functional, and Weberian hypotheses concerning mobility into the elite profession during early modernization. Evidence concerning the social origins of physicians in Thailand was collected from 1934 to 1966 and from a questionnaire survey administered to 666 male students in 1966. For the past four decades the medical profession has been accessible almost exclusively to the children of the elite classes. Despite this class closure, the expansion of the medical profession is linked with a substantial increase in status mobility from families that own commercial shops. This movement from the bourgeoisie into the government bureaucracy indicates the relevance of Weber's theory of patrimonial authority for comparative analysis."
10.1086/231333,10.1086/231333,The Origins of the Urban Crisis: Race and Inequality in Postwar Detroit by Thomas J. Sugrue,Bobby M. Wilson,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1131-1132,The University of Chicago Press,fla,,
10.2307/2762400,10.2307/2762400,Political Values of the American Missionary,Henry William Rankin,American Journal of Sociology,13,2,1907-09-01T00:00:00Z,pp. 145-182,The University of Chicago Press,fla,,
10.1086/231138,10.1086/231138,Paradoxes of Modernity: Culture and Conduct in the Theory of Max Weberby Wolfgang Schluchter,Stephen Kalberg,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1735-1737,The University of Chicago Press,fla,,
10.1086/231134,10.1086/231134,The Cooperator's Dilemma by Mark Irving Lichbach,Edgar Kiser,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1725-1727,The University of Chicago Press,fla,,
10.2307/2773218,10.2307/2773218,Industrial Man: The Relation of Status to Experience  Perception  and Value,Alex Inkeles,American Journal of Sociology,66,1,1960-07-01T00:00:00Z,pp. 1-31,The University of Chicago Press,fla,,"Perceptions, attitudes, and values relating to a wide range of situations are shown to be systematically ordered in modern societies. The average proportion of persons holding a particular view may be dintinctive of a given country, but within all modern societies the order or structure of response is the same, following the typical status ladders of occupation, income, and education. The findings support the theory that the standard institutional environments of modern society induce standard patterns of response, despite the countervailing randomizing effects of persisting traditional patterns of culture."
10.2307/2771648,10.2307/2771648,Personnel Counseling: The Hawthorne Case,Jeanne L. Wilensky AND Harold L. Wilensky,American Journal of Sociology,57,3,1951-11-01T00:00:00Z,pp. 265-280,The University of Chicago Press,fla,,"The counseling program at the Hawthorne Works is analyzed in terms of its objective consequences for management's control of workers and in terms of the particiapan's definition of its function. Despite some resistance to the program on all levels and certain limits to its use as an intelligence service of management, the counseling organization assists the carrying-out of managerial control: it acts as a good-will agent and drains off resentment and bitterness that might otherwise gain expression through militant unionism. Counseling is foudn to be directed to supervisor, workers, and union reprentatives alike."
10.2307/2762176,10.2307/2762176,Moot Points in Sociology. V. The Social Forces,Edward Alsworth Ross,American Journal of Sociology,9,4,1904-01-01T00:00:00Z,pp. 526-548,The University of Chicago Press,fla,,
10.2307/2779404,10.2307/2779404,Max Weber's Ancient Judaism,Tony Fahey,American Journal of Sociology,88,1,1982-07-01T00:00:00Z,pp. 62-87,The University of Chicago Press,fla,,"The paper examines Max Weber's Ancient Judaism, one of the least studied of Weber's works, and relates Ancietn Judaism to Weber's other writings, to its background in contemporary German scholarship, and to the question of the nature of Weber's historical sociology. Special emphasis is given to (1) Weber's analysis of the early Israelite tribal confederacy, (2) the role of the priesthood in ethical rationalization, and (3) the contribution of secular historiography (especially that of Eduard Meyer) as well as biblical studies to Weber's analysis."
10.2307/2764309,10.2307/2764309,Some Typical Contributions of English Sociology to Political Theory,Harry E. Barnes,American Journal of Sociology,27,4,1922-01-01T00:00:00Z,pp. 442-485,The University of Chicago Press,fla,,"The English Liberalism of the Spencer-Cobden era was laissez faire and individualistic. That of the Hobhouse-Asquith period is founded upon the idea of constructive state-activity. L. T. Hobhouse is the most notable sociological representative of the new liberalism, of which he offers a philosophical and sociological exposition and defense. His more important contributions are: (I) the demonstration that evolutionary doctrine does not sanction political quietism and laissez faire; (2) a clarification of the concept of liberty through a discriminating classification of the various types of liberty; (3) a defense of democracy, though admitting its many efects in its present undeveloped form; (4) the proof that a democratic system must embrace social and economic, as well as political, democracy; (5) the thesis that militarism and imperialism are fundamentally opposed to democracy, and that the problems of modern society resolve themselves into an application of our social science and our accumulated intelligence to the task of reconstructing nor only internal social, economic, and political conditions, but also international relations. His social philosophy is the ost effective English substantiation of Lester F. Ward's notion of social telesis."
10.1086/231337,10.1086/231337,Latinos in New York: Communities in Transition  edited by Gabriel Haslip-Viera and Sherrie L. Baver,Héctor Cordero-Guzmán,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1138-1140,The University of Chicago Press,fla,,
10.2307/2762322,10.2307/2762322,The Scope of Sociology. VI. Some Incidents of Association,Albion W. Small,American Journal of Sociology,6,3,1900-11-01T00:00:00Z,pp. 324-380,The University of Chicago Press,fla,,
10.1086/231163,10.1086/231163,Growth in a Traditional Society: The French Countryside  1450-815by Philip T. Hoffman,Jack A. Goldstone,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1783-1785,The University of Chicago Press,fla,,
10.2307/2778851,10.2307/2778851,Physiological Aspects of Communication Via Mutual Gaze,Allan Mazur AND Eugene Rosa AND Mark Faupel AND Joshua Heller AND Russell Leen AND Blake Thurman,American Journal of Sociology,86,1,1980-07-01T00:00:00Z,pp. 50-74,The University of Chicago Press,fla,,"Eye contact between two people often serves as a channel of nonverbal communication. It may signal aggresive or dominating intent, as in a staredown, or it may convey an impression of close bonding, intimacy, or a request for aid, depending on how actors define the situation. Some theories of nonverbal communication assume that mutual gaze is physiologically arousing and that this arousal accounts in part for the efficacy of eye contact as a communication channel. The first experiment reported here shows that mutual gaze does indeed cause more physiological arousal than control conditions of nonmutual gaze. The second experiment demonstrates that an actor can communicate with another person by gazing in such a manner that he can manipulate that person's physiology. A third experiment demonstrates that a subject's response to a mutual gaze is a good predictor of his or her degree of influence (dominance) in subsequent social interaction. These results emphasize the rapid emergence of status differentiation in face-to-face interaction between strangers."
10.2307/2765750,10.2307/2765750,Local Autonomy in Russian Village Life Under the Soviets,Karl Borders,American Journal of Sociology,35,3,1929-11-01T00:00:00Z,pp. 411-419,The University of Chicago Press,fla,,"Russian life under the Tsars was a combination of democratic local government in the village commune and the most autocratic central government. In the days of serfdom the landlord and government dealt with the often remote commune as a unit. With the coming of emancipation a form of local government was instituted known as the Zemstvo, the peasants forming a sort of electoral college whose deputies selected district representatives from candidates proffered by the provincial governonr. The October Revolution found the villages taking over the estates of the landlords, the land theoretically belonging to the state and being divided impartially by a local committee. The pyramidal structure of the Soviet state rests upon the peasant and worker but not equally. Suffrage is extended to every worker over eighteen with few exceptions. Elections for representatives are held once a year; the slate is prepared by the party nucleus. Elections are very informal. The council elects delegates to the county soviet, and that body in turn to the state soviet, and so on to Moscow. The local group divides itself into commissions to deal with the village affairs. Informality holds in matters of the court, justice in local affairs moves considerately, and there are no subtleties of law. The center of the cultural and social activities of the village is the ""People's House,"" and practically every village boasts its public playground and football field. These social leavens have been set to work in the remotest villages. All village activities are based on local autonomy, but party members from the city volunteer to live in the villages and are expected to participate in all village affairs."
10.1086/231315,10.1086/231315,The Rhetoric of Moral Protest: Public Campaigns  Celebrity Endorsement  and Political Mobilization by Christian Lahusen,Mayer N. Zald,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1096-1097,The University of Chicago Press,fla,,
10.1086/649059,10.1086/649059,Six Degrees of “Who Cares?”,Rick Grannis,American Journal of Sociology,115,4,2010-01-01T00:00:00Z,pp. 991-1017,The University of Chicago Press,fla,,"The concept that we live in small world networks connected by short paths has proved fascinating. These networks, however, do not typically emerge as linear responses to individual‐level changes; rather, subtle changes in relations produce extraordinarily different macrolevel outcomes. Similarly, nuances in how we conceptualize, define, and measure relations can lead to widely different network characterizations. The author demonstrates this variability using a spectrum of interaction types and argue that the dependence of results on subtleties in definition or measurement makes theoretical interpretation difficult. He offers an index to calculate how much inaccuracy or imprecision relational definitions or data‐gathering techniques can tolerate before results yield utterly different interpretations."
10.2307/2762849,10.2307/2762849,Biblical Sociology. IV,Louis Wallis,American Journal of Sociology,15,2,1909-10-01T00:00:00Z,pp. 214-243,The University of Chicago Press,fla,,
10.1086/231167,10.1086/231167,Promises to Keep: Decline and Renewal of Marriage in America edited by David Popenoe  Jean Bethke Elshtain  and David Blankenhorn,Linda J. Waite,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1792-1793,The University of Chicago Press,fla,,
10.1086/231165,10.1086/231165,The Business of Practicing Law: The Work Lives of Solo and Small-Firm Attorneys by Carroll Seron,George Gonos,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1787-1789,The University of Chicago Press,fla,,
10.1086/231145,10.1086/231145,Divided by Color: Racial Politics and Democratic Ideals by Donald R. Kinder and Lynn M. Sanders,David Harris,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1749-1751,The University of Chicago Press,fla,,
10.1086/231143,10.1086/231143,Comparing Policy Networks: Labor Politics in the U.S.  Germany  and Japan by David Knoke  Franz Urban Pappi  Jeffrey Broadbent  and Yutaka Tsujinaka,Roger V. Gould,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1745-1747,The University of Chicago Press,fla,,
10.1086/231168,10.1086/231168,Disaster Evacuation Behavior: Tourists and Other Transients by Thomas E. Drabek,Russell R. Dynes,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1793-1795,The University of Chicago Press,fla,,
10.2307/2782536,10.2307/2782536,Ambivalent Cartesians: Durkheim  Montesquieu  and Method,Robert Alun Jones,American Journal of Sociology,100,1,1994-07-01T00:00:00Z,pp. 1-39,The University of Chicago Press,fla,,"Recent scholarship has emphasized Durkheim's early debt to German social science. Why, then, did Durkheim write his Latin thesis on Montesquieu, insisting that the latter had ""laid down the principles of the new science""? The answer is twofold: first because Montesquieu himself was extremely ambivalent about the French Enlightenment's confident legacy of Cartesian reationalism and second because this made Montesquieu's The Spirit of the Laws the ""perfect forge"" within which Durkheim could explore his own ambivalence about the relative merits of French rationalism and German empiricism, and thus shape the tool-the comparative method-he applied in The Division of Labor in Society."
10.1086/231158,10.1086/231158,The Enchantment of Sociology: A Study of Theology and Culture by Kieran Flanagan,Richard K. Fenn,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1773-1776,The University of Chicago Press,fla,,
10.1086/231346,10.1086/231346,Teen Mothers and the Revolving Welfare Door by Kathleen Mullan Harris,Sandra K. Danziger,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1154-1156,The University of Chicago Press,fla,,
10.1086/231152,10.1086/231152,Alcoholics Anonymous as a Mutual-Help Movement: A Study in Eight Societies by Klaus Makela et al.,Paul M. Roman,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1762-1764,The University of Chicago Press,fla,,
10.2307/2782353,10.2307/2782353,Families and Funny Mirrors: A Study of the Social Construction and Personal Embodiment of Humor,Jack katz,American Journal of Sociology,101,5,1996-03-01T00:00:00Z,pp. 1194-1237,The University of Chicago Press,fla,,"Based on participant observation and videotapes, this article examines laughter in a Parisian funhouse. Three central contingencies of an initial metamorphosis, from sober dispositions to doing laughter, are specified. The would-be laugher must collaboratively construct the presumption that another person shares his or her perspective on the mirror's reflections, develop mutually untenable definitions of a person and that person's reflections, and display a corporeal appreciation of the sensed juxtaposition. Each of these dimensions is altered when participants undergo a second metamorphosis, a shift to being done by the spirit raised. A final section analyzes the trascendent powers of family relations as they play on glaces bizarres."
10.1086/231349,10.1086/231349,A History of the Family: vol. 1  Distant Words  Ancient Worlds; vol. 2  The Impact of Modernity  edited by André Burguière  Chistiane Klapisch-Zuber  Martine Segalen  and François Zonabend,Rosanna Hertz,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1160-1164,The University of Chicago Press,fla,,
10.1086/231133,10.1086/231133,Trust in Modern Societies: The Search for the Bases of Social Orderby Barbara A. Misztal,Chris Snijders,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1724-1725,The University of Chicago Press,fla,,
10.1086/231150,10.1086/231150,Recriminalizing Delinquency: Violent Juvenile Crime and Juvenile Justice Reform by Simon I. Singer,Troy L. Armstrong,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1758-1760,The University of Chicago Press,fla,,
10.1086/231310,10.1086/231310,Radical Religion in America: Millenarian Movements from the Far Right to the Children of Noah by Jeffrey Kaplan,Frank Lechner,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1086-1088,The University of Chicago Press,fla,,
10.1086/231154,10.1086/231154,Fringe and Fortune: The Role of Critics in High and Popular Art by Wesley Monroe Shrum  Jr.,Judith R. Blau,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1766-1768,The University of Chicago Press,fla,,
10.1086/231144,10.1086/231144,Suburbs under Siege: Race  Space and Audacious Judges by Charles M. Haar Our Town: Race  Housing  and the Soul of Suburbia by David L. Kirp  John P. Dwyer  and Larry A. Rosenthal,John R. Logan,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1747-1749,The University of Chicago Press,fla,,
10.1086/231137,10.1086/231137,Conspicuous Criticism: Tradition  the Individual  and Culture in American Social Thought  from Veblen to Mills by Christopher Shannon,Hans Joas,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1733-1735,The University of Chicago Press,fla,,
10.1086/231330,10.1086/231330,Living Rooms as Factories: Class  Gender  and the Satellite Factory System in Taiwan by Ping-Chun Hsiung,Kuang-Chi Chang,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1125-1127,The University of Chicago Press,fla,,
10.2307/2765603,10.2307/2765603,Political Leadership Among North American Indians,Jessie Bernard,American Journal of Sociology,34,2,1928-09-01T00:00:00Z,pp. 296-315,The University of Chicago Press,fla,,"Political leadership among North American Indians was largely based on psychological rather than on institutional or formal mechanisms. The greatest leaders arose in the struggle with the whites for the continent. Their motives were both economic and personal. The most important personality traits of the great leaders were: striking appearance, intellectual ability, positive emotional traits such as kindness, affability, etc., dignity, moral courage, oratorical ability, courage, pride, military prowess, ambition, loyalty, diplomacy, personal magnetism, etc. The techniques used by the leaders included: the challenge, the use of epithets, ridicule, sarcasm, etc., the use of calumny and slander, the use of flattery, conspicuous dress, force, threats, magic, or oratory. The characteristics and techniques of leaders were largely determined by the nature of Indian human nature."
10.1086/231160,10.1086/231160,The Germanization of Early Medieval Christianity: A Sociohistorical Approach to Religious Transformation by James C. Russell,Lutz Kaelber,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1778-1779,The University of Chicago Press,fla,,
10.1086/231301,10.1086/231301,Sociological Reasoning: Towards a Past-Modern Sociology by Rob Stones,William Outhwaite,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1069-1071,The University of Chicago Press,fla,,
10.1086/231318,10.1086/231318,The Spectacle of History: Speech  Text  and Memory at the Iran-Contra Hearings by Michael Lynch and David Bogen,Jane H. Hill,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1101-1103,The University of Chicago Press,fla,,
10.1086/231325,10.1086/231325,Realignments in the Welfare State: Health Policy in the United States  Britain  and Canada by Mary Ruggie,Terry Boychuk,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1115-1116,The University of Chicago Press,fla,,
10.2307/2762310,10.2307/2762310,Simmel's Philosophy of Money,S. P. Altmann,American Journal of Sociology,9,1,1903-07-01T00:00:00Z,pp. 46-68,The University of Chicago Press,fla,,
10.1086/231348,10.1086/231348,The Modernization of Fatherhood: A Social and Political History by Ralph LaRossa,E. Anthony Rotundo,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1158-1160,The University of Chicago Press,fla,,
10.2307/2762807,10.2307/2762807,Sociological Construction Lines. IV,Edward C. Hayes,American Journal of Sociology,11,5,1906-03-01T00:00:00Z,pp. 623-645,The University of Chicago Press,fla,,
10.1086/231334,10.1086/231334,It Takes a Nation: A New Agenda for Fighting Poverty by Rebecca M. Blank,Nancy A. Denton,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1132-1134,The University of Chicago Press,fla,,
10.2307/2765747,10.2307/2765747,The Sociological Aesthetics of the Bolsheviki,V. F. Calverton,American Journal of Sociology,35,3,1929-11-01T00:00:00Z,pp. 383-392,The University of Chicago Press,fla,,"Trotsky's work as a critic has been devoted to an attempt to correct the extremes of revolutionary writers and to insist that the total annihilation of bourgeois culture was impossible. He opposed the program to level art to the comprehension of the proletarian, holding that the new freedom would raise the standards and multiply the interests of the workers. His was a militant attack on the concept of a proletarian culture. A sharp opposition to him has developed, Lunacharsky insisting that at least in a transition stage a distinctive class art was necessary. Other bolshevik critics have opposed his position. While events in the development of the art of Russia have confirmed the position of his opponents, Trotsky's contribution to sociological aesthetics remains highly significant."
10.1086/231139,10.1086/231139,Between Facts and Norms: Contributions to a Discourse Theory of Law and Democracy by Jürgen Habermas,Joachim J. Savelsberg,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1737-1739,The University of Chicago Press,fla,,
