id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work,abstract
10.1086/502691,10.1086/502691,When Do Scientists Become Entrepreneurs? The Social Structural Antecedents of Commercial Activity in the Academic Life Sciences,TobyÂ E. Stuart AND WaverlyÂ W. Ding,American Journal of Sociology,112,1,2006-07-01T00:00:00Z,pp. 97-144,The University of Chicago Press,fla,,"The authors examine the conditions prompting universityâÄêemployed life scientists to become entrepreneurs, defined to occur when a scientist (1) founds a biotechnology company, or (2) joins the scientific advisory board of a new biotechnology firm. This study draws on theories of social influence, socialization, and status dynamics to examine how proximity to colleagues in commercial science influences individualsâÄô propensity to transition to entrepreneurship. To expose the mechanisms at work, this study also assesses how proximity effects change over time as forâÄêprofit science diffuses through the academy. Using adjusted proportional hazards models to analyze caseâÄêcohort data, the authors find evidence that the orientation toward commercial science of individualsâÄô colleagues and coauthors, as well as a number of other workplace attributes, significantly influences scientistsâÄô hazards of transitioning to forâÄêprofit science."
10.1086/592205,10.1086/592205,Education and Cognitive Ability as Direct  Mediating  or Spurious Influences on Female Age at First Birth: Behavior Genetic Models Fit to Danish Twin Data,JosephÂ Lee Rodgers AND HansâÄêPeter Kohler AND Matt McGue AND JereÂ R. Behrman AND Inge Petersen AND Paul Bingley AND Kaare Christensen,American Journal of Sociology,114,s1,2008-11-01T00:00:00Z,pp. S202-S232,The University of Chicago Press,fla,,"The authors study education and cognitive ability as predictors of female age at first birth (AFB), using monozygotic and dizygotic female twin pairs from the MiddleâÄêAged Danish Twin survey. Using mediated regression, they replicate findings linking education (and not cognitive ability) to AFB. But in a behavior genetic model, both relationships are absorbed within a latent variable measuring the shared family environment. Two interpretations are relevant. First, variance in AFB emerges from differences between families, not differences between sisters within the same family. Second, even in a natural laboratory sensitive to genetic variance in female fertilityâÄîduring demographic transitionâÄîthe variance in AFB was nongenetic, located instead within the shared environment."
10.1086/303111,10.1086/303111,After Postmodernism: Reactionary Tribalism,Robert J. Antonio,American Journal of Sociology,106,1,2000-07-01T00:00:00Z,pp. 40-87,The University of Chicago Press,fla,,"Revived WeimarâÄêera âÄúradical conservatismâÄù and fresh âÄúNew RightâÄù and âÄúpaleoconservativeâÄù theories offer a radical cultural critique of global capitalism and liberal democracy. Expressing a broader retribalization and perceived failure of modernization, their defense of communal particularity attacks the multicultural nationâÄêstate, liberal rights, and universal citizenship. This essay links reactionary tribalism to a recurrent 20thâÄêcentury theoretical tendency, the âÄútotal critique of modernityâÄùâÄîa fusion of oversimplified Nietzschean and Weberian ideas. Historically, total critique has promoted convergence between right and left, such as the current overlapping facets of âÄúradical conservatismâÄù and âÄústrongâÄêprogram postmodernism.âÄù Total critique counters the âÄúhistoricistâÄù method of âÄúinternal critiqueâÄù and the âÄúcommunication modelâÄù characteristic of reflexive social theory. The discussion uncovers the mediating role of social theory in the problematic relationship of science and partially disenchanted public spheres in plural, democratic cultures."
10.1086/210291,10.1086/210291,<i>Charting Chicago School Reform: Democratic Localism as a Lever for Change</i> by Anthony S. Bryk  Penny Bender Sebring  David Kerbow  Sharon Rollow  and John Q. Easton,Dennis Shirley,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 275-277,The University of Chicago Press,fla,,
10.1086/231337,10.1086/231337,Latinos in New York: Communities in Transition  edited by Gabriel Haslip-Viera and Sherrie L. Baver,HÃ©ctor CorderoâÄêGuzmÃ¡n,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1138-1140,The University of Chicago Press,fla,,
10.1086/518923,10.1086/518923,Democracy versus Distinction: A Study of Omnivorousness in Gourmet Food Writing,JosÃ©e Johnston AND Shyon Baumann,American Journal of Sociology,113,1,2007-07-01T00:00:00Z,pp. 165-204,The University of Chicago Press,fla,,"The American culinary field has experienced a broadening in recent decades. While French food retains high status, gourmet food can now come from a broad range of cuisines. This change mirrors a broadening in other cultural fields labeled âÄúomnivorousnessâÄù within the sociology of culture. The authors take gourmet food writing as a case study to understand the rationales underlying omnivorousness. Their findings, based on qualitative and quantitative data, reveal two frames used to valorize a limited number of foods: authenticity and exoticism. These frames resolve a tension between an inclusionary ideology of democratic cultural consumption on the one hand, and an exclusionary ideology of taste and distinction on the other. This article advances our understanding of how cultural consumption sustains status distinctions in the face of eroding boundaries between highbrow and lowbrow culture."
10.1086/231163,10.1086/231163,<i>Growth in a Traditional Society: The French Countryside  1450-1815</i>by Philip T. Hoffman,Jack A. Goldstone,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1783-1785,The University of Chicago Press,fla,,
10.1086/210301,10.1086/210301,<i>Identity in Formation: The Russian-Speaking Populations in the Near Abroad</i> by David D. Laitin,Mark R. Beissinger,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 294-296,The University of Chicago Press,fla,,
10.2307/2779147,10.2307/2779147,A Note on Emotionality  Self  and Interaction,Norman K. Denzin,American Journal of Sociology,89,2,1983-09-01T00:00:00Z,pp. 402-409,The University of Chicago Press,fla,,"Recent work in the sociology of emotions is reviewed. The physiological bias in that work is noted, as is the emphasis on the study of emotion as either the cause or the consequence of factors external to emotional consciousness and interaction. Emotions are reconceptualized as self-feelings. Their study from a symbolic interactionist point of view is suggested."
10.1086/344812,10.1086/344812,The Race Construct and Public Opinion: Understanding Brazilian Beliefs about Racial Inequality and Their Determinants,StanleyÂ R. Bailey,American Journal of Sociology,108,2,2002-09-01T00:00:00Z,pp. 406-439,The University of Chicago Press,fla,,"Researchers hold that the racial democracy ideology fosters a rejection of discriminationâÄêbased explanations for racial inequality, thereby affecting antiracist mobilization. This study finds that Brazilians understand the discriminatory basis of inequality and that an attitudinal dimension associated with racial democracy strongly increases the likelihood of that understanding. Negative stereotyping produces a smaller opposite effect, and âÄúraceâÄù is not a significant predictor. Finally, Brazilian and American racial attitudes differ considerably in explaining black disadvantage. These findings question perceptions of Brazilian racial attitudes and the efficacy of dominant theories for their analysis, suggesting a contextâÄêdriven approach to theorizing and for antidiscrimination strategizing."
10.1086/231105,10.1086/231105,<i>Against Capital Punishment: The Anti-Death Penalty Movement in America  1972-1994</i> by Herbert H. Haines,Ed Walsh,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1472-1474,The University of Chicago Press,fla,,
10.1086/231094,10.1086/231094,<i>Aramis  or the Love of Technology</i> by Bruno Latour,Thomas F. Gieryn,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1450-1453,The University of Chicago Press,fla,,
10.1086/231315,10.1086/231315,The Rhetoric of Moral Protest: Public Campaigns  Celebrity Endorsement  and Political Mobilization by Christian Lahusen,Mayer N. Zald,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1096-1097,The University of Chicago Press,fla,,
10.1086/428817,10.1086/428817,Interlocking Directorates and Political Cohesion among Corporate Elites,Val Burris,American Journal of Sociology,111,1,2005-07-01T00:00:00Z,pp. 249-283,The University of Chicago Press,fla,,"This study uses data on campaign contributions and methods of network analysis to investigate the significance of interlocking directorates for political cohesion among corporate elites. Using quadratic assignment procedure (QAP) regression, the author shows that social ties formed through common membership on corporate boards contribute more to similarity of political behavior than commonalities of economic interests, such as those associated with operating in the same industry or the same geographic region. Moreover, the politically cohesive effects of directorship ties remain robust even as one moves several links down the chain of indirect ties that connect top corporate officers to one another. The study thus provides empirical support for the thesis that social networks among corporate elites facilitate political cohesion within the business community."
10.1086/649059,10.1086/649059,Six Degrees of -Who Cares?-,Rick Grannis,American Journal of Sociology,115,4,2010-01-01T00:00:00Z,pp. 991-1017,The University of Chicago Press,fla,,"The concept that we live in small world networks connected by short paths has proved fascinating. These networks, however, do not typically emerge as linear responses to individualâÄêlevel changes; rather, subtle changes in relations produce extraordinarily different macrolevel outcomes. Similarly, nuances in how we conceptualize, define, and measure relations can lead to widely different network characterizations. The author demonstrates this variability using a spectrum of interaction types and argue that the dependence of results on subtleties in definition or measurement makes theoretical interpretation difficult. He offers an index to calculate how much inaccuracy or imprecision relational definitions or dataâÄêgathering techniques can tolerate before results yield utterly different interpretations."
10.1086/663327,10.1086/663327,Who Am I and Who Are We? Conflicting Narratives of Collective Selfhood in Stigmatized Groups,Dawne Moon,American Journal of Sociology,117,5,2012-03-01T00:00:00Z,pp. 1336-1379,The University of Chicago Press,fla,,"Identity politics arises out of conditions of systematic stigmatization and structural disadvantage, but sharing a social structural position does not guarantee that people will define themselves and their collectivity in the same way. In fact, because identity politics occupies two major points of tension, it gives rise to several alternative ways of conceptualizing the âÄúwe,âÄù the collective self. Using ethnographic material gathered on American JewsâÄô understandings of anti-Semitism and its relationship to contemporary politics, this article inductively discerns four alternative models of collective selfhood (embattled, relating, political, and redeemed) that correspond to four alternative narratives of identity politics (reified identity, humanistic dialogue, critical solidarity, and evangelism). These narratives help explain the deep emotions sparked by challenges to peopleâÄôs self-definitions. A comparison to studies of LGBT movements further reveals the utility of this conceptualization and elaborates a model not apparent in the first case."
10.2307/2779048,10.2307/2779048,Structural Equations and Path Analysis for Discrete Data,Christopher Winship AND Robert D. Mare,American Journal of Sociology,89,1,1983-07-01T00:00:00Z,pp. 54-110,The University of Chicago Press,fla,,"This article proposes a solution to the long-standing methodological problem of incorporating discrete variables inoto causal models of social phenomena. Only a subset of the variety of ways in which discrete data arise in empirical social research can be satisfactorily modeled by conventional log-linear or logit approaches. Drawing on the insights of several literatures, this article exposits a general approach to causal models in which some or all variables are discretely measured and shows that path analytic methods are available which permit quantification of causal relationships among variables with the same flexibility and power of interpretation as is feasible in models that include only continous variables. It presents methods of identifying and estimating these models and shows how the direct and indirect effects of independent varibles can be calculated by extensions of usual path analysis methods for continuos variables An important distincion developed here is that discrete variables can play two roles: (1) as measures of inherently discrete phenomena and (2) as indicators of underlying continous variables. The value of this distinction is shown in two empirical examples examined previously by other authors. In examining the effects of social background and parental enouragement on college plans of high school seniors, the article shows that modeling a discrete measure of encouragement as an indicator of a latent continous variable rather than as an inherently discrete variable (as has been done in previous analyses) provides a clearer interpretation and a superior fit to the data. In examining the effects of state Fair-Employment-Practices Legislation on black-white wage differentials, this study shows that two distinct effects on the relative wage can be detected: the direct ameliorative effect of the law itself and the effects of the popular progressive sentiment for racial equality of which the law is an indicator. The methods and models presented here are not only natural generalizations of structural equation and path analysis methods for continuous varibles to include discrete variables but also provide a means of investigating a richer variety of substantive hypotheses than is feasible with methods for discrete data commonly used in the sociological literature to date."
10.1086/231116,10.1086/231116,<i>Segmented Labor  Fractured Politics: Labor Politics in American Life</i>by William Form,Sam Rosenberg,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1492-1494,The University of Chicago Press,fla,,
10.1086/231167,10.1086/231167,<i>Promises to Keep: Decline and Renewal of Marriage in America </i>edited by David Popenoe  Jean Bethke Elshtain  and David Blankenhorn,Linda J. Waite,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1792-1793,The University of Chicago Press,fla,,
10.1086/231165,10.1086/231165,<i>The Business of Practicing Law: The Work Lives of Solo and Small-Firm Attorneys</i> by Carroll Seron,George Gonos,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1787-1789,The University of Chicago Press,fla,,
10.2307/3083237,10.2307/3083237,Introduction: The Resurgence of Marxism in American Sociology,Michael Burawoy,American Journal of Sociology,88,,1982-01-01T00:00:00Z,pp. S1-S30,The University of Chicago Press,fla,,
10.1086/231145,10.1086/231145,<i>Divided by Color: Racial Politics and Democratic Ideals</i> by Donald R. Kinder and Lynn M. Sanders,David Harris,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1749-1751,The University of Chicago Press,fla,,
10.1086/231143,10.1086/231143,<i>Comparing Policy Networks: Labor Politics in the U.S.  Germany  and Japan</i> by David Knoke  Franz Urban Pappi  Jeffrey Broadbent  and Yutaka Tsujinaka,Roger V. Gould,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1745-1747,The University of Chicago Press,fla,,
10.1086/231168,10.1086/231168,<i>Disaster Evacuation Behavior: Tourists and Other Transients</i> by Thomas E. Drabek,Russell R. Dynes,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1793-1795,The University of Chicago Press,fla,,
10.1086/231106,10.1086/231106,<i>The Militarization of the U.S.-Mexico Border  1978-1992: Low-Intensity Conflict Doctrine Comes Home</i> by Timothy J. Dunn,Manuel MorenoâÄêEvans,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1474-1476,The University of Chicago Press,fla,,
10.1086/231209,10.1086/231209,Manifesto for a Relational Sociology,Mustafa Emirbayer,American Journal of Sociology,103,2,1997-09-01T00:00:00Z,pp. 281-317,The University of Chicago Press,fla,,"Sociologists today are faced with a fundamental dilemma: whether to conceive of the social world as consisting primarily in substances or processes, in static ""things"" or in dynamic, unfolding relations. RationalâÄêactor and normâÄêbased models, diverse holisms and structuralisms, and statistical ""variable"" analyses continue implicitly or explicitly to prefer the former point of view. By contrast, this ""manifesto"" presents an alternative, ""relational"" perspective, first in broad, philosophical outlines, then by exploring its implications for both theory and empirical research. In the closing pages, it ponders some of the difficulties and challenges now facing relational analysis, taking up in turn the issues of boundaries and entities, network dynamics, causality, and normative implications."
10.1086/231119,10.1086/231119,<i>Pedagogy  Symbolic Control  and Identity: Theory  Research  Critique</i>by Basil Bernstein,Peter W. Cookson AND Jr.,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1498-1500,The University of Chicago Press,fla,,
10.1086/231158,10.1086/231158,<i>The Enchantment of Sociology: A Study of Theology and Culture</i> by Kieran Flanagan,Richard K. Fenn,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1773-1776,The University of Chicago Press,fla,,
10.1086/231346,10.1086/231346,Teen Mothers and the Revolving Welfare Door by Kathleen Mullan Harris,Sandra K. Danziger,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1154-1156,The University of Chicago Press,fla,,
10.1086/316961,10.1086/316961,Imprisonment and Social Classification in Five Common-Law Democracies  1955-1985,JohnÂ R. Sutton,American Journal of Sociology,106,2,2000-09-01T00:00:00Z,pp. 350-386,The University of Chicago Press,fla,,"Rates of imprisonment have risen in many Western democracies over the past few decades, most dramatically in the United States. The development of a systematic and general explanation of imprisonment trends has been impeded because of the theoretical and methodological limitations of prior quantitative studies. Most use data from a single country or jurisdiction and focus narrowly on the RuscheâÄêKirchheimer âÄúlabor surplusâÄù hypothesis, with little attention to alternative explanations. This study takes a crossâÄênational perspective, using longitudinal data from Australia, Canada, New Zealand, the United Kingdom, and the United States to offer an institutional account of imprisonment rates. The labor surplus effect is treated as a special case of a more general process by which individuals are allocated among alternative lifeâÄêcourse paths. This allocation process is likely to be influenced by macrolevel institutional arrangements and contests for political power. Hypotheses are tested using pooled timeâÄêseries crossâÄêsection regression techniques. Results support this broadened perspective: prison growth is driven not only by crime rates and unemployment rates, but also by welfare spending and the power of right parties."
10.1086/653599,10.1086/653599,The Oncomouse That Roared: Hybrid Exchange Strategies as a Source of Distinction at the Boundary of Overlapping Institutions,Fiona Murray,American Journal of Sociology,116,2,2010-09-01T00:00:00Z,pp. 341-388,The University of Chicago Press,fla,,"Conventional wisdom suggests that when institutional logics overlap, the production of hybrids signifies collapse, blending, or easy coexistence. The author provides an alternative interpretation: hybrids can maintain a distinctive boundary and can emerge from contestation, not coexistence. This alternative interpretation is grounded in an analysis of a critical moment at the academicâÄêcommercial boundary: the enforcement of patents to a key technology on academic geneticists. In their reaction to commercial encroachment, skilled actors (scientists) took the resources of the commercial logic and transformed their meaning to establish hybrid strategies that preserved the distinctive institutions. Thus, hybrids must be reconsidered as emerging from conflict and produced through boundary work to maintain the distinction and resilience of logics."
10.1086/231152,10.1086/231152,<i>Alcoholics Anonymous as a Mutual-Help Movement: A Study in Eight Societies</i> by Klaus Makela et al.,Paul M. Roman,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1762-1764,The University of Chicago Press,fla,,
10.1086/669506,10.1086/669506,The Transformation of Americaâ€™s Penal Order: A Historicized Political Sociology of Punishment,Michael C. Campbell AND Heather Schoenfeld,American Journal of Sociology,118,5,2013-03-01T00:00:00Z,pp. 1375-1423,The University of Chicago Press,fla,,"Comparative historical methods are used to explain the transformation of the U.S. penal order in the second half of the 20th century. The analysis of multiple state-level case studies and national-level narratives suggests that this transformation has three distinct, but interconnected, historical periods and reveals that the complex interaction between national and state-level politics and policy helps explain the growth in imprisonment between 1970 and 2001. Specifically, over time, national political competition, federal crime control policy, and federal court decisions helped create new state-level political innovation and special interest groups that compelled lawmakers to increasingly define the crime problem as a lack of punishment and to respond by putting more people in prison for longer periods of time. In turn, state-level developments facilitated increasingly radical crime control politics and policies at the national level that reflected historical traditions found in Sun Belt states."
10.1086/231349,10.1086/231349,A History of the Family: vol. 1  Distant Words  Ancient Worlds; vol. 2  The Impact of Modernity  edited by AndrÃ© Burguiere  Chistiane Klapisch-Zuber  Martine Segalen  and FranÃ§ois Zonabend,Rosanna Hertz,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1160-1164,The University of Chicago Press,fla,,
10.2307/2780692,10.2307/2780692,Dimensions of Microinteraction,Theodore D. Kemper AND Randall Collins,American Journal of Sociology,96,1,1990-07-01T00:00:00Z,pp. 32-68,The University of Chicago Press,fla,,"This article argues that there are two central relational dimensions of microinteraction that are aggregated into social structures. One dimension, power, entails conduct by which actors compel other actors to do what they do not wish to do. The other dimension, status, entails conduct that conveys voluntary compliance, deference, and acceptance. The article considers a number of findings that seem to argue against the power-status model but contends that the exceptions either are not sociologically pertinent or do not reflect relational conduct. On the basis of an analysis of social and cultural macromodels that appear in the work of Parsons, Weber, Douglas, and Hirschman, it is argued that the power and status dimensions may be generalized ""upward"" to macroconditions. Two applications of power-status analysis, one from the domain of stratification, the other from the domain of emotions, conclude the article."
10.1086/231133,10.1086/231133,<i>Trust in Modern Societies: The Search for the Bases of Social Order</i>by Barbara A. Misztal,Chris Snijders,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1724-1725,The University of Chicago Press,fla,,
10.1086/210280,10.1086/210280,<i>Cultural Software: A Theory of Ideology</i> by J. M. Balkin,Susan Silbey,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 252-254,The University of Chicago Press,fla,,
10.2307/2782632,10.2307/2782632,The Myth of the M-Form? Governance  Consent  and Organizational Change,Robert F. Freeland,American Journal of Sociology,102,2,1996-09-01T00:00:00Z,pp. 483-526,The University of Chicago Press,fla,,"Efficiency accounts of the firm arghe that the multidivisional governance structure (M-form) arose and succeeded because it reduced costs by creating a clear distinction between strategic and tactical planning. Examining new evidence in the paradigmatic case of General Motors (GM), this article shows that such approaches are poorly equipped to explain changes in the M-form. For most of its history, GM intentionally violated the axioms of efficient organization to create managerial consent. The GM case suggests that the textbook M-form may actually undermine order within the firm, thus leading to organizational decline."
10.1086/210285,10.1086/210285,<i>Gatherings in Diaspora: Religious Communities and the New Immigration </i> edited by R. Stephen Warner and Judith G. Wittner,Matthew P. Lawson,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 263-264,The University of Chicago Press,fla,,
10.1086/231293,10.1086/231293,Caveat Emptor: The Construction of Nonprofit Consumer Watchdog Organizations,Hayagreeva Rao,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 912-961,The University of Chicago Press,fla,,"This article investigates how new organizational forms are constituted as cultural objects. Since new organizational forms jeopardize existing interests, institutional entrepreneurs recombine prevalent cultural materials to frame the form as necessary, valid, and appropriate. When rival entrepreneurs promote incompatible frames, the frame that enjoys greater political support from the state, professions, and other organizations becomes ascendant. Proponents of losing frames can exit, migrate, or convert to the ascendant frame. A case study of the creation of nonprofit consumer watchdog organizations demonstrates how the boundaries of an organizational form and its cultural contents are shaped by politics."
10.1086/231150,10.1086/231150,<i>Recriminalizing Delinquency: Violent Juvenile Crime and Juvenile Justice Reform</i> by Simon I. Singer,Troy L. Armstrong,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1758-1760,The University of Chicago Press,fla,,
10.1086/231122,10.1086/231122,<i>Faculty at Work: Motivation  Expectation  Satisfaction</i> by Robert T. Blackburn and Janet H. Lawrence,Zelda F. Gamson,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1504-1506,The University of Chicago Press,fla,,
10.1086/231310,10.1086/231310,Radical Religion in America: Millenarian Movements from the Far Right to the Children of Noah by Jeffrey Kaplan,Frank Lechner,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1086-1088,The University of Chicago Press,fla,,
10.1086/231154,10.1086/231154,<i>Fringe and Fortune: The Role of Critics in High and Popular Art</i> by Wesley Monroe Shrum  Jr.,Judith R. Blau,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1766-1768,The University of Chicago Press,fla,,
10.1086/231294,10.1086/231294,What Is Agency?,Mustafa Emirbayer AND Ann Mische,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 962-1023,The University of Chicago Press,fla,,"This article aims (1) to analytically disaggregate agency into its several component elements (though these are interrelated empirically), (2) to demonstrate the ways in which these agentic dimensions interpenetrate with forms of structure, and (3) to point out the implications of such a conception of agency for empirical research. The authors conceptualize agency as a temporally embedded process of social engagement, informed by the past (in its âÄúiterationalâÄù or habitual aspect) but also oriented toward the future (as a âÄúprojectiveâÄù capacity to imagine alternative possibilities) and toward the present (as a âÄúpracticalâÄêevaluativeâÄù capacity to contextualize past habits and future projects within the contingencies of the moment)."
10.1086/508791,10.1086/508791,Natural Intentions: Fertility Decline in the African Demographic and Health Surveys,Jennifer JohnsonâÄêHanks,American Journal of Sociology,112,4,2007-01-01T00:00:00Z,pp. 1008-1043,The University of Chicago Press,fla,,"Many recent models of society treat certain forms of action as revealing individual intentions, aspirations, or preferences. For example, formal models of fertility decline following Henry and Coale take specific childbearing distributions to indicate âÄúnatural fertility,âÄù where couples take no intentional action to manage their reproduction. This article argues that this mode of inference can be valid only when the cultural repertoires that mediate between intentions and actions are well established. Using data from 18 African countries, the author compares womenâÄôs selfâÄêreported intentions to those attributed to them under standard demographic models and finds significant discrepancies. The link between intentions and outcomes is itself a social product."
10.1086/231144,10.1086/231144,<i>Suburbs under Siege: Race  Space and Audacious Judges</i> by Charles M. Haar <i>Our Town: Race  Housing  and the Soul of Suburbia</i> by David L. Kirp  John P. Dwyer  and Larry A. Rosenthal,John R. Logan,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1747-1749,The University of Chicago Press,fla,,
10.1086/231137,10.1086/231137,<i>Conspicuous Criticism: Tradition  the Individual  and Culture in American Social Thought  from Veblen to Mills</i> by Christopher Shannon,Hans Joas,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1733-1735,The University of Chicago Press,fla,,
10.1086/657114,10.1086/657114,Income Inequality and Income Segregation,Sean F. Reardon AND Kendra Bischoff,American Journal of Sociology,116,4,2011-01-01T00:00:00Z,pp. 1092-1153,The University of Chicago Press,fla,,"This article investigates how the growth in income inequality from 1970 to 2000 affected patterns of income segregation along three dimensions: the spatial segregation of poverty and affluence, race-specific patterns of income segregation, and the geographic scale of income segregation. The evidence reveals a robust relationship between income inequality and income segregation, an effect that is larger for black families than for white families. In addition, income inequality affects income segregation primarily through its effect on the large-scale spatial segregation of affluence rather than by affecting the spatial segregation of poverty or by altering small-scale patterns of income segregation."
10.2307/2782434,10.2307/2782434,Careers in Print: Books  Journals  and Scholarly Reputations,Elisabeth S. Clemens AND Walter W. Powell AND Kris McIlwaine AND Dina Okamoto,American Journal of Sociology,101,2,1995-09-01T00:00:00Z,pp. 433-494,The University of Chicago Press,fla,,"Academic reputation rests on publication. But unlike many fields, sociology recognizes both journal articles and books, thereby complicating the relation of publication to reputation. Drawing on the sociology of science and organization theory to analyze elite sociology journals and books nominated for a major prize, the authors show how genre structures scholarly fields and shapes the reception of texts. Method and evidence, not subject matter, distinguish articles from books. Private universities ""prefer"" books, while scholars trained at public universities are more likely to publish articles. Gender and rank are associated with choice of genre, while citation rates increase with authors' prior publication records. Books generate conversations across subfields and disciplines; articles serve as a currency of evaluation within sociology."
10.1086/231330,10.1086/231330,Living Rooms as Factories: Class  Gender  and the Satellite Factory System in Taiwan by Ping-Chun Hsiung,KuangâÄêChi Chang,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1125-1127,The University of Chicago Press,fla,,
10.2307/2773351,10.2307/2773351,Interviewing Frenchmen,Daniel Lerner,American Journal of Sociology,62,2,1956-09-01T00:00:00Z,pp. 187-194,The University of Chicago Press,fla,,"Interviewing Frenchmen poses for the American researcher special psychocultural problems. The pervasive skepticism in their ""national character"" is exhibited is exhibited in a highly defensive personal style. Many reject role-playing questions to avoid exposing the secrets of the self to stragers. Their national traits have been institutinalized by a variety of distance-maintaining mechanisms, such as conventions of courtesy which ritualize interpersonal relationships and enable persons to keep at a distance without being rude. Ritual in their common perspectives and practices complicates the problem of initial contact in interviewing. But, thereafter, it tends to become a free-flowing conversation, and the interviewer figures as a participant personality rather than as a response-recording machine."
10.1086/231113,10.1086/231113,<i>Tasting Food  Tasting Culture: Excursions into Eating  Culture  and the Past</i> by Sidney W. Mintz,Gary Alan Fine,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1487-1489,The University of Chicago Press,fla,,
10.1086/210312,10.1086/210312,<i>Moral Panic: Changing Concepts of the Child Molester in Modern America</i> by Philip Jenkins,Anthony Oberschall,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 315-317,The University of Chicago Press,fla,,
10.1086/344411,10.1086/344411,Eastern Europe as a Laboratory for Economic Knowledge: The Transnational Roots of Neoliberalism,Johanna Bockman AND Gil Eyal,American Journal of Sociology,108,2,2002-09-01T00:00:00Z,pp. 310-352,The University of Chicago Press,fla,,"Using Latour's concepts of âÄúactorâÄênetworkï¿_âÄù and âÄútranslation,âÄù the authors show that neoliberalism's success in Eastern Europe is best analyzed not as an institutional form diffused along the nodes of a network, but as itself an actorâÄênetwork based on a particular ï¿_translation strategyï¿_ that construes socialism as a laboratory of economic knowledge. They argue that socialism was made into a laboratory of economic knowledge during the socialist calculation debate of the 1920s and 1930s. An extensive debate during the Cold War is also documented and shows that a transnational network continued to be organized around attempts to connect the results obtained in the socialist laboratory with debates and struggles in Western economics. Finally, the drafting of transition blueprints in postcommunist Eastern Europe after 1989, with the participation of American economists, is shown to be a continuation of this transnational network."
10.1086/210307,10.1086/210307,<i>Citizenship and Civil Society: A Framework of Rights and Obligations in Liberal  Traditional  and Social Democratic Regimes</i> by Thomas Janoski,J. M. Barbalet,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 306-307,The University of Chicago Press,fla,,
10.1086/210305,10.1086/210305,<i>Worker's Paradox: The Republican Origins of New Deal Labor Policy  1886-1935</i> by Ruth O'Brien,Dan Clawson,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 302-303,The University of Chicago Press,fla,,
10.1086/231160,10.1086/231160,<i>The Germanization of Early Medieval Christianity: A Sociohistorical Approach to Religious Transformation</i> by James C. Russell,Lutz Kaelber,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1778-1779,The University of Chicago Press,fla,,
10.1086/231301,10.1086/231301,Sociological Reasoning: Towards a Past-Modern Sociology by Rob Stones,William Outhwaite,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1069-1071,The University of Chicago Press,fla,,
10.1086/231318,10.1086/231318,The Spectacle of History: Speech  Text  and Memory at the Iran-Contra Hearings by Michael Lynch and David Bogen,Jane H. Hill,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1101-1103,The University of Chicago Press,fla,,
