id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work,abstract
10.1086/670240,10.1086/670240,Making the Connection: Social Bonding in Courtship Situations,Daniel A. McFarland AND Dan Jurafsky AND Craig Rawlings,American Journal of Sociology,118,6,2013-05-01T00:00:00Z,pp. 1596-1649,The University of Chicago Press,fla,,"Sociologists have long argued that the force of a social bond resides in a sense of interpersonal connection. This is especially true for initial courtship encounters when pairs report a sense of interpersonal chemistry. The authors explore the process of romantic bonding by applying interaction ritual theory, extended and integrated with methods from computational linguistics, to the study of courtship encounters and, specifically, heterosexual speed dating. The authors find that the assortment of interpersonal moves associated with a sense of connection characterizes a conventionalized form of initial courtship activity. The game is successfully played when females are the point of focus and engaged in the conversation and males demonstrate alignment with and understanding of the female. In short, initial heterosexual courtship encounters are associated with a sense of bonding when they reflect a reciprocal asymmetrical performance in which differentiated roles are mutually coordinated."
10.1086/210042,10.1086/210042,Defended Neighborhoods  Integration  and Racially Motivated Crime,Donald P. Green AND Dara Z. Strolovitch AND Janelle S. Wong,American Journal of Sociology,104,2,1998-09-01T00:00:00Z,pp. 372-403,The University of Chicago Press,fla,,"This article investigates demographic and macroeconomic correlates of racially motivated antiminority crime in New York City (1987‰€ê95). Event count models indicate that crimes directed against Asians, Latinos, and blacks are most frequent in predominantly white areas, particularly those that had experienced an in‰€êmigration of minori‰€êties. No relationship is found between rates of racially motivated crime and macroeconomic conditions, such as the rate of unemploy‰€êment among non‰€êHispanic whites; nor does there appear to be an interaction between economic conditions and in‰€êmigration of minor‰€êities. These findings seem to parallel ethnographic accounts of ""de‰€êfended"" white urban neighborhoods. The article concludes by dis‰€êcussing the empirical implications of this theoretical perspective as applied to prejudice‰€êbased crime in other contexts."
10.1086/231093,10.1086/231093,<i>Constitutive Criminology: Beyond Postmodernism</i> by Stuart Henry and Dragan Milovanovic,Mark Colvin,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1448-1450,The University of Chicago Press,fla,,
10.1086/210298,10.1086/210298,<i>Russia's Economy of Favours:</i> Blat  <i>Networking and Informal Exchange</i> by Alena V. Ledeneva,Federico Varese,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 288-290,The University of Chicago Press,fla,,
10.1086/231103,10.1086/231103,<i>The Heartland Chronicles</i> by Douglas E. Foley,Sylvia RodrÌ_guez,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1469-1470,The University of Chicago Press,fla,,
10.1086/231342,10.1086/231342,The Self in the Family: A Classification of Personality  Criminality  and Psychopathology by Luciano L'Abate  with Margaret S. Baggett,Kenneth C. Land,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1147-1149,The University of Chicago Press,fla,,
10.1086/324071,10.1086/324071,An Affect Theory of Social Exchange,Edward J. Lawler,American Journal of Sociology,107,2,2001-09-01T00:00:00Z,pp. 321-352,The University of Chicago Press,fla,,"This article develops a theory that explains how and when emotions, produced by social exchange, generate stronger or weaker ties to relations, groups, or networks. It is argued that social exchange produces positive or negative global feelings, which are internally rewarding or punishing. The theory indicates that social units (relations, groups, networks) are perceived as a source of these feelings, contingent on the degree of jointness in the exchange task. The jointness of the task is greatest if (1) actors find it difficult to distinguish their individual effects on or contributions to solving the exchange task (nonseparability) and (2) actors perceive a shared responsibility for success or failure at the exchange task. The theory explicates the effects of different exchange structures on these conditions and, in turn, on cohesion and solidarity. Implications are developed for network‰€êto‰€êgroup transformations."
10.1086/427321,10.1086/427321,The Emperor-s Dilemma: A Computational Model of Self-Enforcing Norms,Damon Centola AND Robb Willer AND Michael Macy,American Journal of Sociology,110,4,2005-01-01T00:00:00Z,pp. 1009-1040,The University of Chicago Press,fla,,"The authors demonstrate the uses of agent‰€êbased computational models in an application to a social enigma they call the ‰€œemperor‰€™s dilemma,‰€ù based on the Hans Christian Andersen fable. In this model, agents must decide whether to comply with and enforce a norm that is supported by a few fanatics and opposed by the vast majority. They find that cascades of self‰€êreinforcing support for a highly unpopular norm cannot occur in a fully connected social network. However, if agents‰€™ horizons are limited to immediate neighbors, highly unpopular norms can emerge locally and then spread. One might expect these cascades to be more likely as the number of ‰€œtrue believers‰€ù increases, and bridge ties are created between otherwise distant actors. Surprisingly, the authors observed quite the opposite effects."
10.1086/506413,10.1086/506413,NASA Revisited: Theory  Analogy  and Public Sociology,Diane Vaughan,American Journal of Sociology,112,2,2006-09-01T00:00:00Z,pp. 353-393,The University of Chicago Press,fla,,"This ethnographic account of the rituals of risk and error after NASA‰Ûªs Columbia accident reveals the mechanisms by which sociological theory traveled across the disciplinary boundary to public and policy domains. The analysis shows that analogy was the instigator of it all, enabled by the social mechanisms of professional legitimacy, conversation, technologies, time, networks, and social support. It demonstrates the work sociologists do when theory travels from professional sociology to nonacademic audiences and what happens to the theory and the sociologist in the process. It reveals the tensions when professional sociology, critical sociology, public sociology, and policy sociology are joined. A study of sociology in the field, it shows how sociologists negotiate the meaning of their work in a nonacademic situation. Thus, this account contributes to research and theory on social boundaries, the diffusion of ideas, the sociology of scientific knowledge, and current debates about public sociology and the role of the sociologist, adding to the sociology of our own work."
10.1086/210284,10.1086/210284,<i>The Politics of Religious Apostasy: The Role of Apostates in the Transformation of Religious Movements </i> edited by David G. Bromley,William Sims Bainbridge,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 261-262,The University of Chicago Press,fla,,
10.1086/342772,10.1086/342772,The Ideologically Driven Critique,Elijah Anderson,American Journal of Sociology,107,6,2002-05-01T00:00:00Z,pp. 1533-1550,The University of Chicago Press,fla,,
10.2307/2779917,10.2307/2779917,Durkheim  Frazer  and Smith: The Role of Analogies and Exemplars in the Development of Durkheim's Sociology of Religion,Robert Alun Jones,American Journal of Sociology,92,3,1986-11-01T00:00:00Z,pp. 596-627,The University of Chicago Press,fla,,"By the time of his last major work, The Elementary Forms of the Religious Life (1912), Durkheim's arguments concerning the influence of society on individual action were no longer couched predominantly in a language of externality and constraint. In 1913, defending the ""principal ideas"" of that work, Durkheim supported his conception of the ""duality of human nature"" (simultaneously social and individual) by emphasizing the ""dynamogenic quality of religion,"" its ability to inspire human aciton a well as to curb it. These arguments do not represent a straighforward development of Durkheim's earlier work but must be undestood within the borader intellectual context within which he worked. Of particular importance were the growing differences among British social anthropologists, notably William Robertson Smith and James Frazer, concerning the mythic or utilitarian nature of primitive religion. On the evidence of this context, it is argued that one of the most critical shifts in the development of Durkheim's sociology of religion took place only after 1900. The process by which Durkheim developed his arguments in support of the former position may be understood in the light of recent work associated with the ""strong programme"" in the sociology of science. Major contemporary works used by Durkheim can be viewed as exemplars and the basis for analogies between substantively different areas of work rather than as the product of the application of a generalizable sociological method."
10.1086/231118,10.1086/231118,<i>Power  Ideology  and Control</i> by John C. Oliga,Richard MÌ_nch,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1496-1498,The University of Chicago Press,fla,,
10.1086/661984,10.1086/661984,When Organizations Rule: Judicial Deference to Institutionalized Employment Structures,Lauren B. Edelman AND Linda H. Krieger AND Scott R. Eliason AND Catherine R. Albiston AND Virginia Mellema,American Journal of Sociology,117,3,2011-11-01T00:00:00Z,pp. 888-954,The University of Chicago Press,fla,,"This article offers a theoretical and empirical analysis of legal endogeneity‰ÛÓa powerful process through which institutionalized organizational structures influence judicial conceptions of compliance with antidiscrimination law. It finds that organizational structures (e.g., grievance and evaluation procedures, antiharassment policies) become symbolic indicators of rational governance and compliance with antidiscrimination laws, first within organizations, but eventually in the judicial realm as well. Lawyers and judges tend to infer nondiscrimination from the mere presence of those structures. Judges increasingly defer to organizational structures in their opinions, ultimately inferring nondiscrimination from their presence. Legal endogeneity theory is tested by analyzing a random sample of 1,024 federal employment discrimination opinions (1965‰ÛÒ99) and is found to have increased over time. Judicial deference is most likely when plaintiffs lack clout and when the legal theories require judges to rule on unobservable organizational attributes. The authors argue that legal endogeneity weakens the impact of law when organizational structures are viewed as indicators of legal compliance even in the face of discriminatory actions."
10.1086/210290,10.1086/210290,<i>Shifting the Color Line: Race and the American Welfare State</i> by Robert C. Lieberman,Yvonne Zylan,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 273-274,The University of Chicago Press,fla,,
10.1086/657976,10.1086/657976,Mapping Shared Understandings Using Relational Class Analysis: The Case of the Cultural Omnivore Reexamined,Amir Goldberg,American Journal of Sociology,116,5,2011-03-01T00:00:00Z,pp. 1397-1436,The University of Chicago Press,fla,,"What do sociologists mean when they describe culture as founded on ‰€œshared understandings‰€ù? Sharing an understanding does not necessarily imply having the same opinions but rather agreeing on the structures of relevance and opposition that make symbols and actions meaningful. Because meaning is contextual, different people might interpret the same reality in different ways. Yet standard quantitative sociological methods are not designed to take such heterogeneity into account. In this article, I introduce a new method‰€”relational class analysis‰€”that uses attitudinal data to identify groups of individuals that share distinctive ways of understanding the same domain of social activity. To demonstrate its utility I use it to reexamine the cultural omnivore thesis. I find that Americans' understandings of the social symbolism of musical taste are shaped by three competing logics of cultural distinction, in a manner that complicates contemporary sociological accounts of artistic taste."
10.1086/662708,10.1086/662708,Settler Colonial Power and the American Indian Sovereignty Movement: Forms of Domination  Strategies of Transformation,Erich Steinman,American Journal of Sociology,117,4,2012-01-01T00:00:00Z,pp. 1073-1130,The University of Chicago Press,fla,,"The article extends the multi-institutional model of power and change through an analysis of the American Indian Sovereignty Movement. Drawing upon cultural models of the state, and articulating institutionalist conceptions of political opportunities and resources, the analysis demonstrates that this framework can be applied to challenges addressing the state as well as nonstate fields. The rational-legal diminishment of tribal rights, bureaucratic paternalism, commonsense views of tribes as racial/ethnic minorities, and the binary construction of American and Indian as oppositional identities diminished the appeal of ‰€œcontentious‰€ù political action. Instead, to establish tribes‰€™ status as sovereign nations, tribal leaders aggressively enacted infrastructural power, transposed favorable legal rulings across social fields to legitimize sovereignty discourses, and promoted a pragmatic coexistence with state and local governments. Identifying the United States as a settler colonial society, the study suggests that a decolonizing framework is more apt than racial/ethnicity approaches in conceptualizing the struggle of American Indians."
10.2307/2778030,10.2307/2778030,Language  Structure  and Measurement: Structuralist Semiotics and Sociology,Charles C. Lemert,American Journal of Sociology,84,4,1979-01-01T00:00:00Z,pp. 929-957,The University of Chicago Press,fla,,"Recent literature documenting the necessary relationship among the concept of social structures, the practice of measurement, and the nature of sociological language is reviewed. Structuralist semiotics (with special reference to Saussure) is used a resource for examining the deficiencies of both formalist and interpretativist positions on these relationship. Structural explanation is described as an alternative. Umberto Eco's idea of a semantic encyclopedia is used as the basis of an illustration which is set forth in contrast to a formalist (Blau) and an interpretativist (Bittner/Garfinkel) theory of social structures. The argument rests upon the assumption that, because measurement is the encodement of what sociologists call observations, structuralist semiotics can be employed to provide an explanation for the language of measurement that depends on a semantics of social structures as such."
10.1086/592209,10.1086/592209,Under the Influence of Genetics: How Transdisciplinarity Leads Us to Rethink Social Pathways to Illness,BerniceåÊA. Pescosolido AND BreaåÊL. Perry AND J.åÊScott Long AND JackåÊK. Martin AND JohnåÊI. Nurnberger AND Jr. AND Victor Hesselbrock,American Journal of Sociology,114,s1,2008-11-01T00:00:00Z,pp. S171-S201,The University of Chicago Press,fla,,"This article describes both sociological and genetic theories of illness causation and derives propositions expected under each and under a transdisciplinary theoretical frame. The authors draw propositions from three theories‰ÛÓfundamental causes, social stress processes, and social safety net theories‰ÛÓand tailor hypotheses to the case of alcohol dependence. Analyses of a later wave of the Collaborative Study on the Genetics of Alcoholism reveal a complex interplay of the GABRA2 gene with social structural factors to produce cases meeting DSM/ICD diagnoses. Only modest evidence suggests that genetic influence works through social conditions and experiences. Further, women are largely unaffected in their risk for alcohol dependence by allele status at this candidate gene; family support attenuates genetic influence; and childhood deprivation exacerbates genetic predispositions. These findings highlight the essential intradisciplinary tension in the role of proximal and distal influences in social processes and point to the promise of focusing directly on dynamic, networked sequences that produce different pathways to health and illness."
10.1086/497305,10.1086/497305,Labor Transnationalism and Global Governance: The Impact of NAFTA on Transnational Labor Relationships in North America,Tamara Kay,American Journal of Sociology,111,3,2005-11-01T00:00:00Z,pp. 715-756,The University of Chicago Press,fla,,"This article examines how the North American Free Trade Agreement (NAFTA) catalyzed cross‰€êborder labor cooperation and collaboration (i.e., labor transnationalism), by creating a new political opportunity structure at the transnational level. Because there are differences in the way power is constituted at the transnational and national levels, theories of national political opportunity structures cannot be directly mapped onto the transnational level. The author describes three primary dimensions of political opportunity structure at the transnational level that explain how power is established: (1) the constitution of transnational actors and interests, (2) the definition and recognition of transnational rights, and (3) adjudication at the transnational level. The case of NAFTA suggests that while the emergence of national social movements requires nation‰€êstates, global governance institutions can play a pivotal role in the development of transnational social movements."
10.1086/231327,10.1086/231327,Hungary's Negotiated Revolution: Economic Reform  Social Change  and Political Succession  1957-1990 by Rudolf TÌ_kÌ©s,Camille M. Busette,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1119-1120,The University of Chicago Press,fla,,
10.1086/231098,10.1086/231098,<i>Honor and Slavery: Lies  Duels  Noses  Masks  Dressing as a Woman  Gifts  Strangers  Humanitarianism  Death  Slave Rebellions  the Pro-Slavery Argument  Baseball  Hunting  and Gambling</i> by Kenneth S. Greenberg,Bertram Wyatt‰€êbrown,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1458-1460,The University of Chicago Press,fla,,
10.1086/210292,10.1086/210292,<i>Ghetto Schooling: A Political Economy of Urban Educational Reform</i> by Jean Anyon,John A. Kovach,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 277-279,The University of Chicago Press,fla,,
10.1086/231155,10.1086/231155,"<i>A Space on the Side of the Road: Cultural Poetics in an ""Other"" America</i> by Kathleen Stewart",Karen McCarthy Brown,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1768-1770,The University of Chicago Press,fla,,
10.1086/231300,10.1086/231300,Fin de Siecle Social Theory: Relativism  Reduction  and the Problem of Reason by Jeffrey C. Alexander,MichÌ¬le Lamont,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1068-1069,The University of Chicago Press,fla,,
10.1086/210308,10.1086/210308,<i>Formations of Class and Gender: Becoming Respectable</i> by Beverley Skeggs,Carolyn Steedman,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 308-309,The University of Chicago Press,fla,,
10.1086/210293,10.1086/210293,<i>From School to Work: A Comparative Study of Educational Qualifications and Occupational Destinations </i> edited by Yossi Shavit and Walter MÌ_ller  with the editorial assistance of Clare Tame,Alan C. Kerckhoff,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 279-281,The University of Chicago Press,fla,,
10.1086/374403,10.1086/374403,The Mark of a Criminal Record,Devah Pager,American Journal of Sociology,108,5,2003-03-01T00:00:00Z,pp. 937-975,The University of Chicago Press,fla,,"With over 2 million individuals currently incarcerated, and over half a million prisoners released each year, the large and growing number of men being processed through the criminal justice system raises important questions about the consequences of this massive institutional intervention. This article focuses on the consequences of incarceration for the employment outcomes of black and white job seekers. The present study adopts an experimental audit approach‰€”in which matched pairs of individuals applied for real entry‰€êlevel jobs‰€”to formally test the degree to which a criminal record affects subsequent employment opportunities. The findings of this study reveal an important, and much underrecognized, mechanism of stratification. A criminal record presents a major barrier to employment, with important implications for racial disparities."
10.1086/381914,10.1086/381914,Asian-Americans- Earnings Disadvantage Reexamined: The Role of Place of Education,Zhen Zeng AND Yu Xie,American Journal of Sociology,109,5,2004-03-01T00:00:00Z,pp. 1075-1108,The University of Chicago Press,fla,,"Past research has reported that Asian‰€êAmericans, and Asian immigrants in particular, have lower earnings than do whites within the same levels of education. However, few studies have explored why this earnings disadvantage exists. This article investigates whether and to what extent this disadvantage can be attributed to the lower value of foreign education in the U.S. job market. By comparing earnings of four groups of workers‰€”U.S.‰€êborn whites, U.S.‰€êborn Asian‰€êAmericans, U.S.‰€êeducated Asian immigrants, and Asian immigrants who completed education prior to immigration, we examine earnings gaps between whites and Asian‰€êAmericans that are attributable to race, nativity, and place of education. Our results show that (1) there is no earnings difference across U.S.‰€êborn whites, U.S.‰€êborn Asian‰€êAmericans, and U.S.‰€êeducated Asian immigrants, and that (2) foreign‰€êeducated Asian immigrants earn approximately 16% less than the other three groups of workers. We conclude that place of education plays a crucial role in the stratification of Asian‰€êAmericans, whereas race and nativity per se are inconsequential once place of education is taken into account."
10.1086/231109,10.1086/231109,<i>Visionaries: The Spanish Republic and the Reign of Christ</i> by William A. Christian  Jr.,Sandra L. Zimdars‰€êSwartz,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1480-1482,The University of Chicago Press,fla,,
10.1086/668417,10.1086/668417,Overdoing Gender: A Test of the Masculine Overcompensation Thesis,Robb Willer AND Christabel L. Rogalin AND Bridget Conlon AND Michael T. Wojnowicz,American Journal of Sociology,118,4,2013-01-01T00:00:00Z,pp. 980-1022,The University of Chicago Press,fla,,"The masculine overcompensation thesis asserts that men react to masculinity threats with extreme demonstrations of masculinity, a proposition tested here across four studies. In study 1, men and women were randomly given feedback suggesting they were either masculine or feminine. Women showed no effects when told they were masculine; however, men given feedback suggesting they were feminine expressed more support for war, homophobic attitudes, and interest in purchasing an SUV. Study 2 found that threatened men expressed greater support for, and desire to advance in, dominance hierarchies. Study 3 showed in a large-scale survey on a diverse sample that men who reported that social changes threatened the status of men also reported more homophopic and prodominance attitudes, support for war, and belief in male superiority. Finally, study 4 found that higher testosterone men showed stronger reactions to masculinity threats than those lower in testosterone. Together, these results support the masculine overcompensation thesis, show how it can shape political and cultural attitudes, and identify a hormonal factor influencing the effect."
10.1086/231095,10.1086/231095,<i>The East in the West</i> by Jack Goody,John A. Hall,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1453-1454,The University of Chicago Press,fla,,
10.1086/210273,10.1086/210273,<i>The Common Place of Law: Stories from Everyday Life </i>by Patricia Ewick and Susan S. Silbey,Michael McCann,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 238-240,The University of Chicago Press,fla,,
10.2307/2782236,10.2307/2782236,Recombinant Property in East European Capitalism,David Stark,American Journal of Sociology,101,4,1996-01-01T00:00:00Z,pp. 993-1027,The University of Chicago Press,fla,,"Recombinant property is a form of organizational hedging in which actors respond to uncertainty by deversifying assets, redefining and recombining resources. It is an attempt to hold resources that can be justified by more than one legitimating principle. Property tansformation in postsocialist Hungary involves the decentralized reorganization of assets and the centralized management of liabilities. Together they blur the boundaries of public and private, the boundaries of enterprises, and the boundedness of justificatory principles. Enterprise-level field research, data on the ownership structure of Hungary's 220 largest enterprises and banks, and an examination of the government's recent debt consolidation programs suggest the emergence of a distinctively East European capitalism that will differ as much from West European capitalism as do contemporary East Asian variants."
10.1086/517898,10.1086/517898,Is There a Place for Private Conversation in Public Dialogue? Comparing Stakeholder Assessments of Informal Communication in Collaborative Regional Planning,CarolineåÊW. Lee,American Journal of Sociology,113,1,2007-07-01T00:00:00Z,pp. 41-96,The University of Chicago Press,fla,,"This study contests the universalism of public engagement models by comparing reports of informal communication in two state‰€êcentered participation processes for regional conservation planning. Through interviews with stakeholders, the author finds that both elites and nonelites deployed informal communication to amplify and to defuse pressure for consensus. Much of the power of informal communication derived from its relation to local knowledge and place‰€êbased networking that was irrelevant in principle to formal process activities‰€”and this was welcomed in one community and resisted in another. These differences highlight the overlooked role of regional‰€êscale political cultures in light of the increasing formalization of participatory best practices. The article suggests that the study of democratic engagement can gain by exploring the contextual implementation of abstract deliberative ideals such as inclusion, publicity, and transparency."
10.1086/231149,10.1086/231149,<i>Bad Business: Professional Crime in Modern Britain</i> by Dick Hobbs,Neil Websdale,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1757-1758,The University of Chicago Press,fla,,
10.2307/2782505,10.2307/2782505,Nietzsche's Antisociology: Subjectified Culture and the End of History,Robert J. Antonio,American Journal of Sociology,101,1,1995-07-01T00:00:00Z,pp. 1-43,The University of Chicago Press,fla,,"Although a very important figure in interdisciplinary social theory, Nietzsche is absent from sociological theory, especially in the United States. Equating rationalization with cultural homogenization and liquidation of particularity, Nietzsche saw ""decadence"" where modern social theorists saw progress. He held that sociology drapes cultural domination, regimentation, and exhaustion with the appearance of legitimacy. This essay explores his views about the depletion of social resources stressed in modern theory. It elaborates his ""antisociology"" and then traces the impact of this framework on three divergent currents of social theory. Nietzsche is read against the backdrop of modern theory in order to explore his continuing challenge to this tradition and his relevance to sociology."
10.1086/518871,10.1086/518871,Institutional Emergence in an Era of Globalization: The Rise of Transnational Private Regulation of Labor and Environmental Conditions,Tim Bartley,American Journal of Sociology,113,2,2007-09-01T00:00:00Z,pp. 297-351,The University of Chicago Press,fla,,"Why have systems of ‰€œtransnational private regulation‰€ù recently emerged to certify corporate social and environmental performance? Different conceptions of institutional emergence underlie different answers to this question. Many scholars argue that firms create certification systems to solve problems in the market‰€”a view rooted in a conception of institutions as solutions to collective action problems. The author develops a different account by viewing institutions as the outcome of political contestation and by analyzing conflict and institutional entrepreneurship among a wide array of actors. Using a comparative case study design, the analysis shows how these arguments explain the formation of social and environmental certification associations. Both theoretical approaches are needed, but strong versions of the market‰€êbased approach overlook an important set of dynamics that the author calls the ‰€œpolitical construction of market institutions.‰€ù The analysis shows how both problem solving in markets and political contention generate new institutional forms."
10.1086/231166,10.1086/231166,<i>Moral Codes and Social Structure in Ancient Greece: A Sociology of Greek Ethics from Homer to the Epicureans and Stoics</i> by Joseph M. Bryant,Joseph Roisman,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1789-1792,The University of Chicago Press,fla,,
10.1086/231313,10.1086/231313,Echoes of the Past  Epics of Dissent: A South Korean Social Movement by Nancy Abelmann,Hyun Ok Park,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1092-1093,The University of Chicago Press,fla,,
10.1086/231101,10.1086/231101,<i>The Cultures of Cities</i> by Sharon Zukin,Rob Shields,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1464-1466,The University of Chicago Press,fla,,
10.1086/657525,10.1086/657525,Race and the Local Politics of Punishment in the New World of Welfare,Richard C. Fording AND Joe Soss AND Sanford F. Schram,American Journal of Sociology,116,5,2011-03-01T00:00:00Z,pp. 1610-1657,The University of Chicago Press,fla,,"To illuminate how race affects the usage of punitive tools in policy implementation settings, we analyze sanctions imposed for noncompliant client behavior under welfare reform. Drawing on a model of racial classification and policy choice, we test four hypotheses regarding client race, local context, and sanctioning. Based on longitudinal and cross-sectional multilevel analyses of individual-level administrative data, we find that race plays a significant role in shaping sanction implementation. Its effects, however, are highly contingent on client characteristics, local political contexts, and the degree to which state governments devolve policy control to local officials."
10.1086/231115,10.1086/231115,<i>Home and Work: Negotiating Boundaries through Everyday Life</i> by Christena E. Nippert-Eng,Marjorie L. Devault,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1491-1492,The University of Chicago Press,fla,,
10.2307/2781584,10.2307/2781584,Narrative  Event-Structure Analysis  and Causal Interpretation in Historical Sociology,Larry J. Griffin,American Journal of Sociology,98,5,1993-03-01T00:00:00Z,pp. 1094-1133,The University of Chicago Press,fla,,"Recent developments in historical sociology emphasize the centrality of temporality to analysis and explanation. Narrative uses temporal order to organize information about events and to foster their understanding but is insufficiently systematic to substitute for sociological explanation. This article illustrates a new interpretative heuristic for the computer- assisted analysis of qualitative narrative sequences, ""event-structure analysis,""that infuses narrative with greater rigor and explicitness. Through the analysis of a lynching that took place in Mississippi in 1930, this article shows how event-structure analysis can be used to build replicable and generalizable causal interpretations of events."
10.1086/655754,10.1086/655754,Cultural Mechanisms and the Persistence of Neighborhood Violence,David S. Kirk AND Andrew V. Papachristos,American Journal of Sociology,116,4,2011-01-01T00:00:00Z,pp. 1190-1233,The University of Chicago Press,fla,,"Sociologists have given considerable attention to identifying the neighborhood-level social-interactional mechanisms that influence outcomes such as crime, educational attainment, and health. Yet, cultural mechanisms are often overlooked in quantitative studies of neighborhood effects. This paper adds a cultural dimension to neighborhood effects research by exploring the consequences of legal cynicism. Legal cynicism refers to a cultural frame in which people perceive the law as illegitimate, unresponsive, and ill equipped to ensure public safety. The authors find that legal cynicism explains why homicide persisted in certain Chicago neighborhoods during the 1990s despite declines in poverty and declines in violence citywide."
10.1086/210297,10.1086/210297,<i>Mastered by the Clock: Time  Slavery  and Freedom in the American South</i> by Mark M. Smith,Tukufu Zuberi,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 286-288,The University of Chicago Press,fla,,
10.1086/587152,10.1086/587152,Competition and Resource Partitioning in Three Social Movement Industries,SarahåÊA. Soule AND BraydenåÊG King,American Journal of Sociology,113,6,2008-05-01T00:00:00Z,pp. 1568-1610,The University of Chicago Press,fla,,"Drawing hypotheses from resource mobilization and resource partitioning theories (RMT and RPT), this article examines how interorganizational competition and social movement industry (SMI) concentration affect the level of tactical and goal specialization of protest organizations associated with the peace, women‰Ûªs, and environmental movements. Additionally, the article examines how specialization affects the survival of these organizations. By and large, the findings are commensurate with the expectations of RMT and RPT. Results indicate that interorganizational competition leads to more specialized tactical and goal repertoires. Concentration in the SMI also leads to specialization, but this is only true for less established organizations. Results also indicate that tactical and goal specialization decrease organizational survival, unless the industry is highly concentrated."
10.1086/320294,10.1086/320294,Culture Wars and Opinion Polarization: The Case of Abortion,Ted Mouw AND MichaelåÊE. Sobel,American Journal of Sociology,106,4,2001-01-01T00:00:00Z,pp. 913-943,The University of Chicago Press,fla,,"Recent observers have pointed to a growing polarization within the U.S. public over politicized moral issues‰€”the so‰€êcalled culture wars. DiMaggio, Evans, and Bryson studied trends over the past 25 years in American opinion on a number of critical social issues, finding little evidence of increased polarization; abortion is the primary exception. However, their conclusions are suspect because they treat ordinal or nominal scales as interval data. This article proposes new methods for studying polarization using ordinal data and uses these to model the National Election Study (NES) abortion item. Whereas the analysis of this item by DiMaggio et al. points to increasing polarization of abortion attitudes between 1972 and 1994, this article's analyses of these data offers little support for this conclusion and lends weight to their view that recent concerns over polarization are overstated."
10.1086/231123,10.1086/231123,<i>Witnessing for Sociology: Sociologists in Court </i> edited by Pamela J. Jenkins and Steve Kroll-Smith,Joan McCord,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1506-1508,The University of Chicago Press,fla,,
10.1086/231311,10.1086/231311,Transnational Religion and Fading States  edited by Susanne Hoeber Rudolph and James Piscatori,David A. Smilde,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1088-1090,The University of Chicago Press,fla,,
10.2307/2782580,10.2307/2782580,Network Analysis  Culture  and the Problem of Agency,Mustafa Emirbayer AND Jeff Goodwin,American Journal of Sociology,99,6,1994-05-01T00:00:00Z,pp. 1411-1454,The University of Chicago Press,fla,,"Network analysis is one of the most promising currents in sociological research, and yet it has never been subjected to a theoretically informed assessment and critique. This article outlines the theoretical presuppositions of network analysis. It also distinguishes between three different (implicit) models in the network literature of the interrelations of social structure, culture, and human agency. It concludes that only a strategy for historical explanation that synthesizes social structural and cultural analysis can adequately explain the formation, reproduction, and transformation of networks themselves. The article sketches the broad contours of such a theoretical synthesis in the conclusion."
10.1086/231148,10.1086/231148,<i>Policing under Fire: Ethnic Conflict and Police-Community Relations in Northern Ireland</i> by Ronald Weitzer,Denis O'Hearn,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1755-1757,The University of Chicago Press,fla,,
